"chunk_id","chunk_type","primary_text","category","price","price_category","flower_type","seasonality","occasion","collection_id","url","max_tokens","content_length"
"flower_0887","flower","Ranunculus / Asparagus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Ranunculus / Asparagus","All-Season","General","Flowers","","100","100"
"flower_0888","flower","Ranunculus / chrysanthemum / rose spray / hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Ranunculus / chrysanthemum / rose spray / hydrangea","All-Season","General","Flowers","","100","129"
"flower_0889","flower","Ranunculus / gerbera / chrysanthemum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Ranunculus / gerbera / chrysanthemum","All-Season","General","Flowers","","100","114"
"flower_0890","flower","Ranunculus / hydrangea / genista / WAXflower / rose / chrysantema / daffodil - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Ranunculus / hydrangea / genista / WAXflower / rose / chrysantema / daffodil","All-Season","General","Flowers","","100","154"
"flower_0891","flower","Ranunculus / rose / carnation / hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Ranunculus / rose / carnation / hydrangea","All-Season","General","Flowers","","100","119"
"flower_0892","flower","Red roses - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Red roses","All-Season","General","Flowers","","100","87"
"flower_0893","flower","Red tulip - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Red tulip","All-Season","General","Flowers","","100","87"
"flower_0894","flower","Rose - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose","All-Season","General","Flowers","","100","82"
"flower_0895","flower","Rose / anthurium / chrysanthemum / peony / eucalyptus / panicum / eustoma - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / anthurium / chrysanthemum / peony / eucalyptus / panicum / eustoma","All-Season","General","Flowers","","100","151"
"flower_0896","flower","Rose / carnation / genista - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / carnation / genista","All-Season","General","Flowers","","100","104"
"flower_0897","flower","Rose / chrizantema / hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / chrizantema / hydrangea","All-Season","General","Flowers","","100","108"
"flower_0898","flower","Rose / chrizantema / panicum / lagurus / viburnum - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / chrizantema / panicum / lagurus / viburnum","All-Season","General","Flowers","","100","127"
"flower_0899","flower","Rose / chrysantema / Turkish carnation - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / chrysantema / Turkish carnation","All-Season","General","Flowers","","100","116"
"flower_0900","flower","Rose / chrysanthemum / eustoma / berries - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / chrysanthemum / eustoma / berries","All-Season","General","Flowers","","100","118"
"flower_0901","flower","Rose / chrysanthemum / freesia / hydrangea / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / chrysanthemum / freesia / hydrangea / eucalyptus","All-Season","General","Flowers","","100","133"
"flower_0902","flower","Rose / chrysanthemum / hydrangea / viburnum / salal - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / chrysanthemum / hydrangea / viburnum / salal","All-Season","General","Flowers","","100","129"
"flower_0903","flower","Rose / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / chryzantema","All-Season","General","Flowers","","100","96"
"flower_0904","flower","Rose / chryzantema / ruskus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / chryzantema / ruskus","All-Season","General","Flowers","","100","105"
"flower_0905","flower","rose / delphinium / eucalyptus / eustoma /waxflower - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","rose / delphinium / eucalyptus / eustoma /waxflower","All-Season","General","Flowers","","100","129"
"flower_0906","flower","rose / delphinium / ozotamnus / eustoma / germini - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","rose / delphinium / ozotamnus / eustoma / germini","All-Season","General","Flowers","","100","127"
"flower_0907","flower","Rose / dianthus / eustoma - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / dianthus / eustoma","All-Season","General","Flowers","","100","103"
"flower_0908","flower","Rose / dianthus / gerbera / hydrangea / wax - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / dianthus / gerbera / hydrangea / wax","All-Season","General","Flowers","","100","121"
"flower_0909","flower","Rose / dianthus / tulip / asparagus / antirinium - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / dianthus / tulip / asparagus / antirinium","All-Season","General","Flowers","","100","126"
"flower_0910","flower","Rose / eucalypt - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / eucalypt","All-Season","General","Flowers","","100","93"
"flower_0911","flower","Rose / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / eucalyptus","All-Season","General","Flowers","","100","95"
"flower_0912","flower","Rose / eucalyptus / carnation / tulip / ranunculus / freesia - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / eucalyptus / carnation / tulip / ranunculus / freesia","All-Season","General","Flowers","","100","138"
"flower_0913","flower","Rose / eustoma / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / eustoma / chryzantema","All-Season","General","Flowers","","100","106"
"flower_0914","flower","Rose / Eustoma / Gerbera - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / Eustoma / Gerbera","All-Season","General","Flowers","","100","102"
"flower_0915","flower","Rose / gerbera / eucalyptus / tulip - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / gerbera / eucalyptus / tulip","All-Season","General","Flowers","","100","113"
"flower_0916","flower","rose / gerbera / hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","rose / gerbera / hydrangea","All-Season","General","Flowers","","100","104"
"flower_0917","flower","Rose / gerbera / lagurus / stabilized leaves - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / gerbera / lagurus / stabilized leaves","All-Season","General","Flowers","","100","122"
"flower_0918","flower","Rose / gerbera / ranunculus / asparagus / rose spray - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / gerbera / ranunculus / asparagus / rose spray","All-Season","General","Flowers","","100","130"
"flower_0919","flower","Rose / germini / tanacetum / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / germini / tanacetum / dianthus","All-Season","General","Flowers","","100","115"
"flower_0920","flower","Rose / gladiolus / astra / gerbera / lisianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / gladiolus / astra / gerbera / lisianthus","All-Season","General","Flowers","","100","125"
"flower_0921","flower","Rose / hydrangea - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / hydrangea","All-Season","General","Flowers","","100","94"
"flower_0922","flower","Rose / hydrangea / delphinium / chrysanthemum / eustoma / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / hydrangea / delphinium / chrysanthemum / eustoma / eucalyptus","All-Season","General","Flowers","","100","146"
"flower_0923","flower","Rose / hydrangea / genista / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / hydrangea / genista / dianthus","All-Season","General","Flowers","","100","115"
"flower_0924","flower","Rose / lisianthus / gerbera - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / lisianthus / gerbera","All-Season","General","Flowers","","100","105"
"flower_0925","flower","Rose / lisianthus / lunaria / dahlia - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / lisianthus / lunaria / dahlia","All-Season","General","Flowers","","100","114"
"flower_0926","flower","Rose / matiola / eustoma / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / matiola / eustoma / dianthus","All-Season","General","Flowers","","100","113"
"flower_0927","flower","Rose / matthiola / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / matthiola / dianthus","All-Season","General","Flowers","","100","105"
"flower_0928","flower","Rose / orchid / eucalyptus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / orchid / eucalyptus","All-Season","General","Flowers","","100","104"
"flower_0929","flower","Rose / orchid / eustoma / chryzantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / orchid / eustoma / chryzantema","All-Season","General","Flowers","","100","115"
"flower_0930","flower","Rose / orchid / eustoma / chryzantema / eucalypt - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / orchid / eustoma / chryzantema / eucalypt","All-Season","General","Flowers","","100","126"
"flower_0931","flower","Rose / peony / chrysanthemum / anthurium / matthiola - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / peony / chrysanthemum / anthurium / matthiola","All-Season","General","Flowers","","100","130"
"flower_0932","flower","Rose / peony / delphinium / scabiosa / dahlia / nigella / antirinium - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / peony / delphinium / scabiosa / dahlia / nigella / antirinium","All-Season","General","Flowers","","100","146"
"flower_0933","flower","Rose / rose spray / chrizantema - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / rose spray / chrizantema","All-Season","General","Flowers","","100","109"
"flower_0934","flower","Rose / rose spray / delphinium / ruscus / lisianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / rose spray / delphinium / ruscus / lisianthus","All-Season","General","Flowers","","100","130"
"flower_0935","flower","Rose / rose spray / eucalyptus / dianthus - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","Rose / rose spray / eucalyptus / dianthus","All-Season","General","Flowers","","100","119"
"flower_0936","flower","rose / rose spray / genista / gerbera / orchidea / fresia - Floare utilizată în aranjamente florale pentru diverse ocazii și sărbători.","Flower-Type","","N/A","rose / rose spray / genista / gerbera / orchidea / fresia","All-Season","General","Flowers","","100","135"
